Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,05/10/2015,2:30 PM,4:00 PM,Ashbee A3,Lower Merion - Grass,Game,Ridley A3,,,,,3761688,,
,05/10/2015,2:45 PM,4:00 PM,Ashbee C,Lower Merion - Grass,Game,Upper Merion C,,,,,3771127,,
,05/10/2015,2:45 PM,4:15 PM,Haven B3,Haven - King Field Turf,Game,Radnor Maroon B3,,,,,3769829,,
,05/10/2015,2:45 PM,4:15 PM,Haverford B2,Haverford,Game,Drexel Hill B2,,,,,3769609,,
,05/10/2015,2:45 PM,4:15 PM,Rose Tree B3,Rose Tree,Game,Marple B3,,,,,3769828,,
,05/10/2015,2:45 PM,4:15 PM,Aston B3,Aston (Pennell Field),Game,Haverford B3,,,,,3769827,,
2013001565,05/10/2015,3:00 PM,4:30 PM,CBAA A3,CBAA 1,Game,Wissahickon A3,,,,,3768094,,
,05/10/2015,3:00 PM,4:30 PM,Wissahickon A1,Wissahickon,Game,Haven A1,,,,,3760538,,
2013001257,05/10/2015,3:00 PM,4:30 PM,Council Rock  A3,Newtown Elementary,Game,Lansing A3,,,,,3767818,,
,05/10/2015,3:00 PM,4:30 PM,Ridley B3,Ridley Municipal Park,Game,Radnor White B3,,,,,3769830,,
,05/10/2015,3:00 PM,4:30 PM,Radnor Maroon A3,Radnor Memorial Park,Game,Marple Newtown A3,,,,,3761689,,
2013001152,05/10/2015,3:30 PM,5:00 PM,Radnor B1A,Encke Field,Game,Boyertown B1A,,,,,3763181,,
,05/10/2015,3:30 PM,4:45 PM,Springfield C2,Springfield - Church Rd,Game,Ridley C2 White,,,,,3771237,,
,05/10/2015,4:15 PM,5:30 PM,Haven C,Haven - King Field Turf,Game,Springfield C1,,,,,3771129,,
,05/10/2015,4:30 PM,5:45 PM,Rose Tree C,Rose Tree,Game,Marple Newtown C,,,,,3771131,,
,05/10/2015,4:30 PM,5:45 PM,Haverford C,Haverford,Game,Ridley C,,,,,3771130,,
,05/10/2015,4:45 PM,6:00 PM,Ridley C2 Green,Ridley Municipal Park,Game,Aston C2,,,,,3771236,,
,05/10/2015,5:45 PM,7:00 PM,Haven C2,Haven - King Field Turf,Game,Conshohocken C2,,,,,3771234,,
2013001556,05/16/2015,9:00 AM,10:30 AM,Warriors A2,Twin Oaks Day Camp Field,Game,Spring-Ford A2,,,,,3768085,,
2013001224,05/16/2015,9:00 AM,10:30 AM,North Penn A2,Pennbrook Middle School,Game,Crooked Crosse A2,,,,,3767793,,
2013001268,05/16/2015,9:30 AM,11:00 AM,Lansing A3,Abraham Lincoln High Sch,Game,Upper Moreland A3,,,,,3767829,,
2013001455,05/16/2015,9:30 AM,11:00 AM,Spring-Ford B3,Brooke Elementary School,Game,Lower Bucks White B3,,,,,3767998,,
,05/16/2015,10:00 AM,11:30 AM,Lower Bucks A1,Middletown Comm Park,Game,Haven A1,,,,,3760536,,
,05/16/2015,10:00 AM,11:30 AM,Conshohocken A1,Conshohocken,Game,Ridley A1,,,,,3760537,,
,05/16/2015,10:00 AM,11:30 AM,Interboro A2,Interboro,Game,Drexel Hill A2,,,,,3761652,,
,05/16/2015,10:00 AM,11:30 AM,Ridley A3,Ridley Municipal Park,Game,Haverford A3,,,,,3761686,,
,05/16/2015,10:00 AM,11:30 AM,UpperMerion A2,Heuser Field 1,Game,Rose Tree A2,,,,,3761653,,
,05/16/2015,10:00 AM,11:30 AM,StJoes A2,St Joe - Mary St,Game,Radnor A2,,,,,3761651,,
,05/16/2015,10:00 AM,11:30 AM,Radnor White A3,Encke Field,Game,Radnor Maroon A3,,,,,3761683,,
,05/16/2015,10:00 AM,11:30 AM,Springfield A3,Springfield - Sabold,Game,Ashbee A3,,,,,3761684,,
,05/16/2015,10:00 AM,11:30 AM,Marple A1,Gauntlett Center,Game,Wissahickon A1,,,,,3760535,,
2013001304,05/16/2015,10:00 AM,11:30 AM,Warriors A3,Twin Oaks Day Camp Field,Game,Spring-Ford A3,,,,,3767865,,
2013001596,05/16/2015,10:30 AM,12:00 PM,North Penn A3,Pennbrook Middle School,Game,Perkiomen Valley A3,,,,,3768125,,
2013001853,05/16/2015,10:30 AM,12:00 PM,Boyertown B3,Boyertown,Game,Upper Moreland B3,,,,,3768605,,
2013001497,05/16/2015,10:30 AM,12:00 PM,Horsham A1,Cedar Hill Park,Game,Deep Run A1,,,,,3768038,,
2013001079,05/16/2015,10:30 AM,12:00 PM,Crooked Crosse A1A,CCLC,Game,Haverford A1A,,,,,3750107,,
2013001620,05/16/2015,10:30 AM,12:00 PM,Wissahickon A3,Wissahickon,Game,Council Rock  A3,,,,,3768149,,
2013001673,05/16/2015,10:30 AM,12:00 PM,Deep Run B2,Deep Run,Game,Boyertown B2,,,,,3768198,,
2013001677,05/16/2015,11:00 AM,12:30 PM,Lansing B2,Abraham Lincoln High Sch,Game,Council Rock B2,,,,,3768202,,
,05/16/2015,11:30 AM,1:00 PM,Warriors A1,Twin Oaks Day Camp Field,Game,Ashbee A1,,,,,3760534,,
,05/16/2015,11:45 AM,1:15 PM,Marple Newtown A3,Gauntlett Center,Game,Haven A3,,,,,3761685,,
,05/16/2015,11:45 AM,1:00 PM,Ridley C2 White,Ridley Municipal Park,Game,Ridley C2 Green,,,,,3771240,,
2013001136,05/16/2015,12:00 PM,1:30 PM,Crooked Crosse B1A,CCLC,Game,Boyertown B1A,,,,,3763165,,
2013001637,05/16/2015,12:00 PM,1:30 PM,Deep Run B1,Deep Run,Game,Spartan B1,,,,,3768166,,
2013001399,05/16/2015,12:00 PM,1:30 PM,Council Rock B3,Newtown Elementary,Game,Lansing B3,,,,,3767947,,
2013001697,05/16/2015,12:00 PM,1:30 PM,Wissahickon B2,Wissahickon,Game,Souderton B2,,,,,3768218,,
2013001228,05/16/2015,12:00 PM,1:30 PM,Phoenixville A2,PMYC Clubhouse Field,Game,Council Rock Blue A2,,,,,3767797,,
2013001840,05/16/2015,12:00 PM,1:30 PM,Souderton White A2,Souderton,Game,Lower Bucks A2,,,,,3768588,,
2013001501,05/16/2015,12:00 PM,1:30 PM,North Penn A1,Pennbrook Middle School,Game,Perkiomen Valley A1,,,,,3768042,,
2013001155,05/16/2015,12:00 PM,1:30 PM,Rose Tree B1A,Penncrest  HS Field 9,Game,Moorestown B1A,,,,,3763184,,
2013001585,05/16/2015,12:00 PM,1:30 PM,Lower Bucks Blue A3,William Penn Middle Scho,Game,Horsham A3,,,,,3768114,,
2013001780,05/16/2015,1:00 PM,2:30 PM,Warriors White B3,Twin Oaks Day Camp Field,Game,Perkiomen Valley B3,,,,,3768291,,
2013001785,05/16/2015,1:30 PM,3:00 PM,Wissahickon Blue B3,Wissahickon,Game,Wariors Blue B3,,,,,3768296,,
2013001745,05/16/2015,1:30 PM,3:00 PM,North Penn B3,Pennbrook Middle School,Game,Horsham B3,,,,,3768261,,
2013001839,05/16/2015,1:30 PM,3:00 PM,Souderton Red A2,Souderton,Game,Boyertown A2,,,,,3768587,,
2013001528,05/16/2015,1:30 PM,3:00 PM,Deep Run A2,Deep Run,Game,Council Rock White A2,,,,,3768065,,
2013001717,05/16/2015,1:30 PM,3:00 PM,Crooked Crosse B3,CCLC,Game,Spartan B3,,,,,3768233,,
2013001560,05/16/2015,2:00 PM,3:30 PM,Calvary A3,Calvary AA,Game,Lower Bucks White A3,,,,,3768089,,
2013001693,05/16/2015,2:30 PM,4:00 PM,Warriors B2,Twin Oaks Day Camp Field,Game,Upper Moreland B2,,,,,3768214,,
2013001790,05/16/2015,3:00 PM,4:30 PM,Wissahickon Gold B3,Wissahickon,Game,New Hope B3,,,,,3768301,,
2013001648,05/16/2015,3:00 PM,4:30 PM,North Penn B1,Pennbrook Middle School,Game,Horsham B1,,,,,3768177,,
2013001486,05/16/2015,3:30 PM,5:00 PM,Calvary A1,Calvary AA,Game,Boyertown A1,,,,,3768027,,
2013001657,05/17/2015,12:00 PM,1:30 PM,Warriors B1,Twin Oaks Day Camp Field,Game,Spartan B1,,,,,3768186,,
2013001746,05/17/2015,12:00 PM,1:30 PM,North Penn B3,Pennbrook Middle School,Game,CBAA B3,,,,,3768262,,
2013001841,05/17/2015,12:00 PM,1:30 PM,Souderton B2,Souderton,Game,CBAA B2,,,,,3768589,,
2013001156,05/17/2015,12:00 PM,1:30 PM,Rose Tree B1A,Penncrest  HS Field 9,Game,Radnor B1A,,,,,3763185,,
,05/17/2015,12:00 PM,1:30 PM,Marple Newtown B1,Gauntlett Center,Game,Radnor B1,,,,,3768918,,
2013001164,05/17/2015,12:00 PM,1:30 PM,Spring-Ford B1A,Brooke Elementary,Game,Perkiomen Valley B1A,,,,,3763193,,
2013001641,05/17/2015,12:00 PM,1:30 PM,Horsham B1,Cedar Hill Park,Game,Council Rock B1,,,,,3768170,,
2013001791,05/17/2015,12:00 PM,1:30 PM,Wissahickon Gold B3,Wissahickon,Game,Souderton B3,,,,,3768302,,
2013001625,05/17/2015,12:00 PM,1:30 PM,Calvary B1,Calvary AA,Game,Lower Bucks B1,,,,,3768154,,
2013001712,05/17/2015,12:00 PM,1:30 PM,Council Rock B3,Newtown Elementary,Game,Crooked Crosse B3,,,,,3768228,,
2013001160,05/17/2015,12:00 PM,1:30 PM,Springfield B1A,Springfield - Church Rd,Game,Haverford B1A,,,,,3763189,,
,05/17/2015,12:15 PM,1:45 PM,Haverford B3,Haverford,Game,Rose Tree B3,,,,,3769831,,
,05/17/2015,1:00 PM,2:30 PM,UpperMerion,Heuser Field 1,Game,Marple Newtown B2,,,,,3769615,,
,05/17/2015,1:00 PM,2:30 PM,Radnor Maroon B3,Encke Field,Game,Radnor White B3,,,,,3769832,,
,05/17/2015,1:00 PM,2:30 PM,Interboro B1,Interboro,Game,Springfield B1,,,,,3768916,,
,05/17/2015,1:00 PM,2:15 PM,Aston C2,Aston (Pennell Field),Game,Haven C2,,,,,3771238,,
,05/17/2015,1:00 PM,2:15 PM,Marple Newtown C,Marple Newtown,Game,Interboro Black C,,,,,3771136,,
,05/17/2015,1:00 PM,2:15 PM,Drexel Hill C2,Drexel Hill,Game,Upper Merion C2,,,,,3771241,,
2013001104,05/17/2015,1:00 PM,2:30 PM,Moorestown A1A,Moorestown,Game,Radnor A1A,,,,,3750128,,
,05/17/2015,1:00 PM,2:30 PM,Haven B1,Haven - King Field Turf,Game,Asbee B1,,,,,3768917,,
,05/17/2015,1:00 PM,2:30 PM,Ashbee B2,Lower Merion - Grass,Game,Haverford B2,,,,,3769613,,
2013001601,05/17/2015,1:30 PM,3:00 PM,Perkiomen Valley A3,Perk Valley Middle Schoo,Game,Lower Bucks Blue A3,,,,,3768130,,
2013001337,05/17/2015,1:30 PM,3:00 PM,North Penn B1,Pennbrook Middle School,Game,CBAA B1,,,,,3767898,,
2013001775,05/17/2015,1:30 PM,3:00 PM,Wariors Blue B3,Twin Oaks Day Camp Field,Game,Lower Bucks White B3,,,,,3768286,,
2013001168,05/17/2015,1:30 PM,3:00 PM,Wissahickon B1A,Wissahickon,Game,CBAA B1A,,,,,3763197,,
2013001561,05/17/2015,1:30 PM,3:00 PM,Calvary A3,Calvary AA,Game,CBAA A3,,,,,3768090,,
2013001520,05/17/2015,1:30 PM,3:00 PM,Council Rock White A2,Newtown Elementary,Game,North Penn A2,,,,,3768057,,
,05/17/2015,1:45 PM,3:15 PM,Springfield B2,Springfield - Church Rd,Game,Conshohocken B1,,,,,3769614,,
2013001093,05/17/2015,1:45 PM,3:15 PM,Haverford A1A,Haverford,Game,CBAA  A1A,,,,,3750117,,
,05/17/2015,1:45 PM,3:15 PM,Marple B3,Gauntlett Center,Game,Ridley B3,,,,,3769834,,
2013001144,05/17/2015,2:30 PM,4:00 PM,Moorestown B1A,Moorestown,Game,Ashbee B1A,,,,,3763173,,
,05/17/2015,2:45 PM,4:00 PM,Marple Newtown C2,Marple Newtown,Game,Springfield C2,,,,,3771239,,
,05/17/2015,2:45 PM,4:00 PM,Radnor C,Encke Field,Game,Haverford C,,,,,3771133,,
,05/17/2015,2:45 PM,4:00 PM,Upper Merion C,Heuser Field 1,Game,Rose Tree C,,,,,3771135,,
,05/17/2015,2:45 PM,4:15 PM,Haven B3,Haven - King Field Turf,Game,Aston B3,,,,,3769833,,
2013001781,05/17/2015,3:00 PM,4:30 PM,Warriors White B3,Twin Oaks Day Camp Field,Game,Lansing B3,,,,,3768292,,
2013001751,05/17/2015,3:00 PM,4:30 PM,Perkiomen Valley B3,Perk Valley Middle Schoo,Game,Lower Bucks Blue B3,,,,,3768267,,
,05/17/2015,3:00 PM,4:30 PM,Ridley B2,Ridley Municipal Park,Game,Radnor B2,,,,,3769616,,
2013001786,05/17/2015,3:00 PM,4:30 PM,Wissahickon Blue B3,Wissahickon,Game,Spring-Ford B3,,,,,3768297,,
2013001570,05/17/2015,3:00 PM,4:30 PM,Council Rock  A3,Newtown Elementary,Game,North Penn A3,,,,,3768099,,
,05/17/2015,3:30 PM,4:45 PM,Springfield C1,Springfield - Church Rd,Game,Ashbee C,,,,,3771132,,
,05/17/2015,4:45 PM,6:00 PM,Ridley C,Ridley Municipal Park,Game,Haven C,,,,,3771134,,
2013001611,05/30/2015,10:30 AM,12:00 PM,Upper Moreland A3,Nathaniel Boileau Park,Game,Wissahickon A3,,,,,3768140,,
2013001571,05/30/2015,10:30 AM,12:00 PM,Council Rock  A3,Newtown Elementary,Game,Horsham A3,,,,,3768100,,
2013001816,05/30/2015,10:30 AM,12:00 PM,CBAA A3,CBAA 1,Game,North Penn A3,,,,,3770129,,
2013001854,05/30/2015,10:30 AM,12:00 PM,Boyertown B3,Boyertown,Game,Spring-Ford B3,,,,,3770121,,
2013001581,05/30/2015,10:30 AM,12:00 PM,Lansing A3,Abraham Lincoln High Sch,Game,Warriors A3,,,,,3768110,,
2013001605,05/30/2015,10:30 AM,12:00 PM,Spring-Ford A3,Brooke Elementary School,Game,Perkiomen Valley A3,,,,,3768134,,
2013001842,05/30/2015,10:30 AM,12:00 PM,Souderton B3,Souderton,Game,Lansing B3,,,,,3768590,,
2013001731,05/30/2015,10:30 AM,12:00 PM,Lower Bucks Blue B3,William Penn Middle Scho,Game,New Hope B3,,,,,3768247,,
2013001274,05/30/2015,12:00 PM,1:30 PM,Lower Bucks Blue A3,William Penn Middle Scho,Game,Calvary A3,,,,,3767835,,
2013001707,05/30/2015,12:00 PM,1:30 PM,CBAA B3,CBAA 2,Game,Crooked Crosse B3,,,,,3768223,,
2013001440,05/30/2015,1:30 PM,3:00 PM,Perkiomen Valley B3,Perk Valley Middle Schoo,Game,Council Rock B3,,,,,3767988,,
2013001752,05/30/2015,1:30 PM,3:00 PM,Perkiomen Valley B3,Perk Valley Middle Schoo,Game,Council Rock B3,,,,,3768268,,
2013001464,05/30/2015,1:30 PM,3:00 PM,Wariors Blue B3,Twin Oaks Day Camp Field,Game,North Penn B3,,,,,3768007,,
2013001787,05/30/2015,1:30 PM,3:00 PM,Wissahickon Blue B3,Wissahickon,Game,Lower Bucks White B3,,,,,3768298,,
2013001792,05/30/2015,3:00 PM,4:30 PM,Wissahickon Gold B3,Wissahickon,Game,Horsham B3,,,,,3768303,,
2013001782,05/30/2015,3:00 PM,4:30 PM,Warriors White B3,Twin Oaks Day Camp Field,Game,Upper Moreland B3,,,,,3768293,,
2013001606,05/31/2015,12:00 PM,1:30 PM,Spring-Ford A3,Brooke Elementary School,Game,Upper Moreland A3,,,,,3768135,,
2013001777,05/31/2015,12:00 PM,1:30 PM,Wariors Blue B3,Twin Oaks Day Camp Field,Game,Crooked Crosse B3,,,,,3768288,,
2013001747,05/31/2015,12:00 PM,1:30 PM,North Penn B3,Pennbrook Middle School,Game,Wissahickon Gold B3,,,,,3768263,,
2013001722,05/31/2015,12:00 PM,1:30 PM,Horsham B3,Cedar Hill Park,Game,Souderton B3,,,,,3768238,,
2013001762,05/31/2015,12:00 PM,1:30 PM,Spartan B3,Spartan,Game,Warriors White B3,,,,,3768273,,
2013001621,05/31/2015,12:00 PM,1:30 PM,Wissahickon A3,Wissahickon,Game,Lansing A3,,,,,3768150,,
2013001772,05/31/2015,12:00 PM,1:30 PM,Upper Moreland B3,Nathaniel Boileau Park,Game,Lansing B3,,,,,3768283,,
2013001591,05/31/2015,12:00 PM,1:30 PM,Lower Bucks White A3,William Penn Middle Scho,Game,CBAA A3,,,,,3768120,,
,05/31/2015,1:00 PM,2:30 PM,Drexel Hill B2,Drexel Hill,Game,Ashbee B2,,,,,3769619,,
,05/31/2015,1:00 PM,2:30 PM,Conshohocken B1,Conshohocken,Game,Ridley B2,,,,,3769620,,
,05/31/2015,1:00 PM,2:30 PM,Aston B3,Aston (Pennell Field),Game,Radnor Maroon B3,,,,,3769835,,
,05/31/2015,1:00 PM,2:30 PM,Rose Tree B3,Rose Tree,Game,Haven B3,,,,,3769837,,
,05/31/2015,1:00 PM,2:15 PM,Springfield C2,Springfield - Church Rd,Game,Drexel Hill C2,,,,,3771245,,
,05/31/2015,1:00 PM,2:30 PM,Haverford B2,Haverford,Game,UpperMerion,,,,,3769617,,
,05/31/2015,1:00 PM,2:30 PM,Radnor White B3,Encke Field,Game,Marple B3,,,,,3769836,,
,05/31/2015,1:00 PM,2:15 PM,Upper Merion C,Heuser Field 1,Game,Springfield C1,,,,,3771140,,
,05/31/2015,1:00 PM,2:15 PM,Haven C,Haven - King Field Turf,Game,Radnor C,,,,,3771138,,
,05/31/2015,1:00 PM,2:30 PM,Marple Newtown B2,Episcopal Academy Turf,Game,Springfield B2,,,,,3769618,,
,05/31/2015,1:00 PM,2:15 PM,Ashbee C,Lower Merion - Grass,Game,Ridley C,,,,,3771137,,
2013001737,05/31/2015,1:30 PM,3:00 PM,Lower Bucks White B3,William Penn Middle Scho,Game,Boyertown B3,,,,,3768253,,
,05/31/2015,2:30 PM,3:45 PM,Haven C2,Haven - King Field Turf,Game,Ridley C2 White,,,,,3771242,,
,05/31/2015,2:45 PM,4:00 PM,Haverford C,Haverford,Game,Marple Newtown C,,,,,3771141,,
,05/31/2015,2:45 PM,4:00 PM,Rose Tree C,Rose Tree,Game,Interboro Black C,,,,,3771139,,
,05/31/2015,2:45 PM,4:00 PM,Conshohocken C2,Conshohocken,Game,Aston C2,,,,,3771244,,
,05/31/2015,3:00 PM,4:30 PM,Ridley B3,Ridley Municipal Park,Game,Haverford B3,,,,,3769838,,
2013001732,05/31/2015,3:00 PM,4:30 PM,Lower Bucks Blue B3,William Penn Middle Scho,Game,Wissahickon Blue B3,,,,,3768248,,
,05/31/2015,4:45 PM,6:00 PM,Ridley C2 Green,Ridley Municipal Park,Game,Marple Newtown C2,,,,,3771243,,
,06/06/2015,10:00 AM,11:30 AM,Warriors A1,Twin Oaks Day Camp Field,Game,Marple A1,,,,,3760543,,
,06/06/2015,10:00 AM,11:30 AM,Lower Bucks A1,Middletown Comm Park,Game,Ridley A1,,,,,3760544,,
,06/06/2015,10:00 AM,11:30 AM,Conshohocken A1,Conshohocken,Game,Wissahickon A1,,,,,3760545,,
,06/06/2015,12:00 PM,1:30 PM,Haven A1,Shipley Farms 1,Game,Ashbee A1,,,,,3760542,,
,06/07/2015,1:00 PM,2:15 PM,Marple Newtown C,Episcopal Academy Turf,Game,Haven C,,,,,3771146,,
,06/07/2015,1:00 PM,2:15 PM,Drexel Hill C2,Drexel Hill,Game,Ridley C2 Green,,,,,3771249,,
,06/07/2015,1:00 PM,2:15 PM,Interboro Black C,Interboro,Game,Haverford C,,,,,3771144,,
,06/07/2015,1:00 PM,2:15 PM,Upper Merion C2,Heuser Field 1,Game,Springfield C2,,,,,3771247,,
,06/07/2015,1:00 PM,2:15 PM,Radnor C,Encke Field,Game,Ashbee C,,,,,3771142,,
,06/07/2015,1:00 PM,2:15 PM,Springfield C1,Springfield - Church Rd,Game,Rose Tree C,,,,,3771143,,
,06/07/2015,2:30 PM,3:45 PM,Marple Newtown C2,Episcopal Academy Turf,Game,Haven C2,,,,,3771246,,
,06/07/2015,3:00 PM,4:15 PM,Ridley C,Ridley Municipal Park,Game,Upper Merion C,,,,,3771145,,
,06/07/2015,4:30 PM,5:45 PM,Ridley C2 White,Ridley Municipal Park,Game,Conshohocken C2,,,,,3771248,,
